GMDR000000,What Greek medical root comes from the Greek **νᾶνος (nânos)> dwarf**?,nan(o)-> nano- (meaning **dwarf> small**)
GMDR000544,Define the medical root that appears in the term **myriapod**.,**myri-** meaning __ten thousand__; **pod-** meaning __of or pertaining to the foot> -footed__ (and **myriapod** meaning __many-footed organism__)
GMDR000545,Define the medical root that appears in the term **nanocephaly**.,**nano-** meaning __dwarf> small__ (and **nanocephaly** meaning __abnormally small head__)
GMDR000546,Define the medical root that appears in the term **nanomelia**.,**nano-** meaning __dwarf> small__ (and **nanomelia** meaning __abnormally small limbs__)
GMDR000547,Define the medical root that appears in the term **nanosomia**.,**nano-** meaning __dwarf> small__ (and **nanosomia** meaning __dwarfism__)
GMDR000548,Define the medical root that appears in the term **narcosis**.,**narco-** meaning __numb> sleep__ (and **narcosis** meaning __state of unconsciousness__)
GMDR000549,Define the medical root that appears in the term **narcotic**.,**narco-** meaning __numb> sleep__ (and **narcotic** meaning __sleep-inducing drug__)
GMDR000550,Define the medical root that appears in the term **necrosis**.,**necro-** meaning __death__ (and **necrosis** meaning __tissue death__)
GMDR000551,Define the medical root that appears in the term **necropsy**.,**necro-** meaning __death__; **-opsy** meaning __examination or inspection__ (and **necropsy** meaning __examination after death__)
GMDR000552,Define the medical root that appears in the term **necrotomy**.,**necro-** meaning __death__ (and **necrotomy** meaning __dissection of dead tissue__)
GMDR000553,Define the medical root that appears in the term **neoplasm**.,**neo-** meaning __new__ (and **neoplasm** meaning __new growth> tumor__)
GMDR000554,Define the medical root that appears in the term **neonatal**.,**neo-** meaning __new__ (and **neonatal** meaning __newborn__)
GMDR000555,Define the medical root that appears in the term **neoplasia**.,**neo-** meaning __new__ (and **neoplasia** meaning __new tissue formation__)
GMDR000556,Define the medical root that appears in the term **nephrology**.,**nephro-** meaning __of or pertaining to the kidney__ (and **nephrology** meaning __study of kidneys__)
GMDR000557,Define the medical root that appears in the term **nephritis**.,**nephro-** meaning __of or pertaining to the kidney__ (and **nephritis** meaning __inflammation of kidneys__)
GMDR000558,Define the medical root that appears in the term **nephrotoxic**.,**nephro-** meaning __of or pertaining to the kidney__ (and **nephrotoxic** meaning __damaging to kidneys__)
GMDR000559,Define the medical root that appears in the term **nephropexy**.,**nephro-** meaning __of or pertaining to the kidney__; **-pexy** meaning __fixation__ (and **nephropexy** meaning __surgical fixation of a floating kidney__)
GMDR000560,Define the medical root that appears in the term **nephrosclerosis**.,**nephro-** meaning __of or pertaining to the kidney__ (and **nephrosclerosis** meaning __hardening of kidney tissue__)
GMDR000561,Define the medical root that appears in the term **neuritis**.,**neur-** meaning __of or pertaining to nerves and the nervous system__ (and **neuritis** meaning __inflammation of nerves__)
GMDR000562,Define the medical root that appears in the term **neuropathy**.,**neur-** meaning __of or pertaining to nerves and the nervous system__; **patho-** meaning __disease__; **-pathy** meaning __denotes (with a negative sense) a disease> or disorder__ (and **neuropathy** meaning __a disease or dysfunction of the nerves__)
GMDR000563,Define the medical root that appears in the term **neuroma**.,**neur-** meaning __of or pertaining to nerves and the nervous system__ (and **neuroma** meaning __tumor of nerve tissue__)
GMDR000564,Define the medical root that appears in the term **neuroplasty**.,**neur-** meaning __of or pertaining to nerves and the nervous system__ (and **neuroplasty** meaning __surgical repair of nerves__)
GMDR000565,Define the medical root that appears in the term **orthodontics**.,**odont-** meaning __of or pertaining to teeth__; **ortho-** meaning __denoting something as straight or correct__ (and **orthodontics** meaning __correction of tooth position__)
GMDR000566,Define the medical root that appears in the term **periodontics**.,**odont-** meaning __of or pertaining to teeth__ (and **periodontics** meaning __treatment of tissues around teeth__)
GMDR000567,Define the medical root that appears in the term **odontology**.,**odont-** meaning __of or pertaining to teeth__ (and **odontology** meaning __study of teeth__)
GMDR000568,Define the medical root that appears in the term **odynophagia**.,**odyn-** meaning __pain__ (and **odynophagia** meaning __painful swallowing__)
GMDR000569,Define the medical root that appears in the term **odynophobia**.,**odyn-** meaning __pain__ (and **odynophobia** meaning __fear of pain__)
GMDR000570,Define the medical root that appears in the term **anodyne**.,**odyn-** meaning __pain__ (and **anodyne** meaning __pain-relieving medicine__)
GMDR000571,Define the medical root that appears in the term **ophthalmology**.,**ophthalmo-** meaning __of or pertaining to the (eye)__ (and **ophthalmology** meaning __study of eyes and their diseases__)
GMDR000572,Define the medical root that appears in the term **ophthalmoscope**.,**ophthalmo-** meaning __of or pertaining to the (eye)__ (and **ophthalmoscope** meaning __instrument for examining the eye__)
GMDR000573,Define the medical root that appears in the term **ophthalmitis**.,**ophthalmo-** meaning __of or pertaining to the (eye)__ (and **ophthalmitis** meaning __inflammation of the eye__)
GMDR000574,Define the medical root that appears in the term **microphthalmos**.,**ophthalmo-** meaning __of or pertaining to the (eye)__ (and **microphthalmos** meaning __abnormally small eyes__)
GMDR000575,Define the medical root that appears in the term **ophthalmologist**.,**ophthalmo-** meaning __of or pertaining to the (eye)__ (and **ophthalmologist** meaning __eye doctor__)
GMDR000576,Define the medical root that appears in the term **ophthalmoplasty**.,**ophthalmo-** meaning __of or pertaining to the (eye)__ (and **ophthalmoplasty** meaning __plastic surgery of the eye__)
GMDR000577,Define the medical root that appears in the term **oncology**.,**onco-** meaning __tumor> bulk> volume__ (and **oncology** meaning __study of tumors and cancer__)
GMDR000578,Define the medical root that appears in the term **oncologist**.,**onco-** meaning __tumor> bulk> volume__ (and **oncologist** meaning __doctor specializing in cancer treatment__)
GMDR000579,Define the medical root that appears in the term **oncogenic**.,**onco-** meaning __tumor> bulk> volume__ (and **oncogenic** meaning __causing tumor formation__)
GMDR000580,Define the medical root that appears in the term **oncovirus**.,**onco-** meaning __tumor> bulk> volume__ (and **oncovirus** meaning __virus that causes tumors__)
GMDR000581,Define the medical root that appears in the term **oncolysis**.,**onco-** meaning __tumor> bulk> volume__ (and **oncolysis** meaning __destruction of tumors__)
GMDR000582,Define the medical root that appears in the term **oncobiotic**.,**onco-** meaning __tumor> bulk> volume__ (and **oncobiotic** meaning __anti-cancer drug__)
GMDR000583,Define the medical root that appears in the term **orthopedics**.,**ortho-** meaning __denoting something as straight or correct__ (and **orthopedics** meaning __correction of skeletal deformities__)
GMDR000584,Define the medical root that appears in the term **orthostatic**.,**ortho-** meaning __denoting something as straight or correct__ (and **orthostatic** meaning __relating to upright posture__)
GMDR000585,Define the medical root that appears in the term **orthopnea**.,**ortho-** meaning __denoting something as straight or correct__ (and **orthopnea** meaning __difficulty breathing except when upright__)
GMDR000586,Define the medical root that appears in the term **orthosis**.,**ortho-** meaning __denoting something as straight or correct__ (and **orthosis** meaning __device to straighten or support body parts__)
GMDR000587,Define the medical root that appears in the term **orthographic**.,**ortho-** meaning __denoting something as straight or correct__ (and **orthographic** meaning __correct writing or spelling__)
GMDR000588,Define the medical root that appears in the term **otology**.,**oto-** meaning __of or pertaining to the ear__ (and **otology** meaning __study of the ear__)
GMDR000589,Define the medical root that appears in the term **otitis**.,**oto-** meaning __of or pertaining to the ear__ (and **otitis** meaning __inflammation of the ear__)
GMDR000590,Define the medical root that appears in the term **otoscope**.,**oto-** meaning __of or pertaining to the ear__; **-scope** meaning __instrument for or process of viewing__ (and **otoscope** meaning __instrument for examining the ear__)
GMDR000591,Define the medical root that appears in the term **otorrhea**.,**oto-** meaning __of or pertaining to the ear__ (and **otorrhea** meaning __discharge from the ear__)
GMDR000592,Define the medical root that appears in the term **otoplasty**.,**oto-** meaning __of or pertaining to the ear__ (and **otoplasty** meaning __plastic surgery of the ear__)
GMDR000593,Define the medical root that appears in the term **otolaryngology**.,**oto-** meaning __of or pertaining to the ear__ (and **otolaryngology** meaning __study of ear> nose> and throat__)
GMDR000594,Define the medical root that appears in the term **otalgia**.,**oto-** meaning __of or pertaining to the ear__ (and **otalgia** meaning __ear pain__)
GMDR000595,Define the medical root that appears in the term **psychopath**.,**patho-** meaning __disease__ (and **psychopath** meaning __person with mental disorder__)
GMDR000596,Define the medical root that appears in the term **pathogenesis**.,**patho-** meaning __disease__ (and **pathogenesis** meaning __development of disease__)
GMDR000597,Define the medical root that appears in the term **pathophysiology**.,**patho-** meaning __disease__ (and **pathophysiology** meaning __study of abnormal body functions__)
GMDR000598,Define the medical root that appears in the term **antipathy**.,**patho-** meaning __disease__ (and **antipathy** meaning __strong dislike or aversion__)
GMDR000599,Define the medical root that appears in the term **phlebitis**.,**phleb-** meaning __of or pertaining to the (blood) veins> a vein__ (and **phlebitis** meaning __inflammation of veins__)
GMDR000600,Define the medical root that appears in the term **phlebotomy**.,**phleb-** meaning __of or pertaining to the (blood) veins> a vein__; **-tomy** meaning __act of cutting; incising> incision__ (and **phlebotomy** meaning __cutting into or drawing blood from a vein__)
GMDR000601,Define the medical root that appears in the term **phlebogram**.,**phleb-** meaning __of or pertaining to the (blood) veins> a vein__ (and **phlebogram** meaning __x-ray of veins__)
GMDR000602,Define the medical root that appears in the term **phlebologist**.,**phleb-** meaning __of or pertaining to the (blood) veins> a vein__ (and **phlebologist** meaning __specialist in vein disorders__)
GMDR000603,Define the medical root that appears in the term **phlebectomy**.,**phleb-** meaning __of or pertaining to the (blood) veins> a vein__ (and **phlebectomy** meaning __surgical removal of veins__)
GMDR000604,Define the medical root that appears in the term **phlebostasis**.,**phleb-** meaning __of or pertaining to the (blood) veins> a vein__ (and **phlebostasis** meaning __stopping blood flow in veins__)
GMDR000605,Define the medical root that appears in the term **psychology**.,**psych-** meaning __of or pertaining to the mind__ (and **psychology** meaning __study of mental processes__)
GMDR000606,Define the medical root that appears in the term **psychosis**.,**psych-** meaning __of or pertaining to the mind__ (and **psychosis** meaning __severe mental disorder__)
GMDR000607,Define the medical root that appears in the term **psychotherapy**.,**psych-** meaning __of or pertaining to the mind__ (and **psychotherapy** meaning __treatment by psychological means__)
