GMDR000000,What Greek medical root comes from the Greek **ἀ-/ἀν- (a-/an-)> not> without**?,a-> an- (meaning **not> without (alpha privative)**)
GMDR000597,Which of the following Greek medical roots implies **cornea (eye or skin)**? The choices are *kary-*> *kerat-*> *kyph-*> and *koil-*.,kerat-
GMDR000598,Which of the following Greek medical roots implies **humped**? The choices are *kary-*> *kerat-*> *kyph-*> and *koil-*.,kyph-
GMDR000599,Which of the following Greek medical roots implies **hollow**? The choices are *kary-*> *kerat-*> *kyph-*> and *koil-*.,koil-
GMDR000600,Which of the following Greek medical roots implies **self**? The choices are *aut-*> *auxo-*> *all-*> and *amnio-*.,aut-
GMDR000601,Which of the following Greek medical roots implies **increase; growth**? The choices are *aut-*> *auxo-*> *all-*> and *amnio-*.,auxo-
GMDR000602,Which of the following Greek medical roots implies **denoting something as different> or as an addition**? The choices are *aut-*> *auxo-*> *all-*> and *amnio-*.,all-
GMDR000603,Which of the following Greek medical roots implies **pertaining to the membranous fetal sac (amnion)**? The choices are *aut-*> *auxo-*> *all-*> and *amnio-*.,amnio-
GMDR000604,Which of the following Greek medical roots implies **of or pertaining to the tongue**? The choices are *glosso-*> *-gram*> *gon-*> and *gnath-*.,glosso-
GMDR000605,Which of the following Greek medical roots implies **(instrument used to record or process of recording) data or picture**? The choices are *glosso-*> *-gram*> *gon-*> and *gnath-*.,-gram
GMDR000606,Which of the following Greek medical roots implies **seed> semen; reproductive**? The choices are *glosso-*> *-gram*> *gon-*> and *gnath-*.,gon-
GMDR000607,Which of the following Greek medical roots implies **of or pertaining to the jaw**? The choices are *glosso-*> *-gram*> *gon-*> and *gnath-*.,gnath-
GMDR000608,Which of the following Greek medical roots implies **of or pertaining to bile**? The choices are *bili-*> *chir-*> *chlor-*> and *cheil-*.,bili-
GMDR000609,Which of the following Greek medical roots implies **of or pertaining to the hand**? The choices are *bili-*> *chir-*> *chlor-*> and *cheil-*.,chir-
GMDR000610,Which of the following Greek medical roots implies **denoting a green color**? The choices are *bili-*> *chir-*> *chlor-*> and *cheil-*.,chlor-
GMDR000611,Which of the following Greek medical roots implies **of or pertaining to the lips**? The choices are *bili-*> *chir-*> *chlor-*> and *cheil-*.,cheil-
GMDR000612,Which of the following Greek medical roots implies **denoting a white color**? The choices are *leuco-*> *lyso-*> *lipo-*> and *leio-*.,leuco-
GMDR000613,Which of the following Greek medical roots implies **dissolution**? The choices are *leuco-*> *lyso-*> *lipo-*> and *leio-*.,lyso-
GMDR000614,Which of the following Greek medical roots implies **fat**? The choices are *leuco-*> *lyso-*> *lipo-*> and *leio-*.,lipo-
GMDR000615,Which of the following Greek medical roots implies **smooth**? The choices are *leuco-*> *lyso-*> *lipo-*> and *leio-*.,leio-
GMDR000616,Which of the following Greek medical roots implies **after> beside> beyond or change**? The choices are *met-*> *mega-*> *mes-*> and *mero-*.,met-
GMDR000617,Which of the following Greek medical roots implies **enlargement> million**? The choices are *met-*> *mega-*> *mes-*> and *mero-*.,mega-
GMDR000618,Which of the following Greek medical roots implies **middle**? The choices are *met-*> *mega-*> *mes-*> and *mero-*.,mes-
GMDR000619,Which of the following Greek medical roots implies **part**? The choices are *met-*> *mega-*> *mes-*> and *mero-*.,mero-
GMDR000620,Which of the following Greek medical roots implies **denotes something as inside or within**? The choices are *endo-*> *encephalo-*> *epi-*> and *ecto-*.,endo-
GMDR000621,Which of the following Greek medical roots implies **of or pertaining to the brain; see also cerebro-**? The choices are *endo-*> *encephalo-*> *epi-*> and *ecto-*.,encephalo-
GMDR000622,Which of the following Greek medical roots implies **on> upon**? The choices are *endo-*> *encephalo-*> *epi-*> and *ecto-*.,epi-
GMDR000623,Which of the following Greek medical roots implies **outer> outside**? The choices are *endo-*> *encephalo-*> *epi-*> and *ecto-*.,ecto-
GMDR000624,Which of the following Greek medical roots implies **softening**? The choices are *-malacia*> *macro-*> *melano-*> and *mes-*.,-malacia
GMDR000625,Which of the following Greek medical roots implies **large> long**? The choices are *-malacia*> *macro-*> *melano-*> and *mes-*.,macro-
GMDR000626,Which of the following Greek medical roots implies **having a black color**? The choices are *-malacia*> *macro-*> *melano-*> and *mes-*.,melano-
GMDR000627,Which of the following Greek medical roots implies **middle**? The choices are *-malacia*> *macro-*> *melano-*> and *mes-*.,mes-
GMDR000628,Define the medical root that appears in the term **anemia**.,**a-** meaning __not> without (alpha privative)__; **-emia** meaning __blood condition (AmE)__ (and **anemia** meaning __condition without blood (low red blood cell count)__)
GMDR000629,Define the medical root that appears in the term **aseptic**.,**a-** meaning __not> without (alpha privative)__ (and **aseptic** meaning __without infection> sterile__)
GMDR000630,Define the medical root that appears in the term **aphasia**.,**a-** meaning __not> without (alpha privative)__ (and **aphasia** meaning __loss of ability to speak__)
GMDR000631,Define the medical root that appears in the term **analgesia**.,**a-** meaning __not> without (alpha privative)__ (and **analgesia** meaning __without pain sensation__)
GMDR000632,Define the medical root that appears in the term **anorexia**.,**a-** meaning __not> without (alpha privative)__ (and **anorexia** meaning __without appetite__)
GMDR000633,Define the medical root that appears in the term **anoxia**.,**a-** meaning __not> without (alpha privative)__ (and **anoxia** meaning __without oxygen__)
GMDR000634,Define the medical root that appears in the term **cardiac**.,**-ac** meaning __pertaining to; one afflicted with__; **-ic** meaning __pertaining to__ (and **cardiac** meaning __pertaining to the heart__)
GMDR000635,Define the medical root that appears in the term **celiac**.,**-ac** meaning __pertaining to; one afflicted with__ (and **celiac** meaning __pertaining to the abdomen__)
GMDR000636,Define the medical root that appears in the term **thoracic**.,**-ac** meaning __pertaining to; one afflicted with__ (and **thoracic** meaning __pertaining to the chest__)
GMDR000637,Define the medical root that appears in the term **gastric**.,**-ac** meaning __pertaining to; one afflicted with__; **-ic** meaning __pertaining to__ (and **gastric** meaning __pertaining to the stomach__)
GMDR000638,Define the medical root that appears in the term **acanthosis**.,**acanth-** meaning __thorn or spine__ (and **acanthosis** meaning __condition of spiny or thorny growth__)
GMDR000639,Define the medical root that appears in the term **acanthoma**.,**acanth-** meaning __thorn or spine__ (and **acanthoma** meaning __tumor with spiny projections__)
GMDR000640,Define the medical root that appears in the term **acantholysis**.,**acanth-** meaning __thorn or spine__ (and **acantholysis** meaning __breakdown of spiny layer of skin__)
GMDR000641,Define the medical root that appears in the term **acoustic**.,**acou-** meaning __of or relating to hearing__ (and **acoustic** meaning __relating to hearing or sound__)
GMDR000642,Define the medical root that appears in the term **acousis**.,**acou-** meaning __of or relating to hearing__ (and **acousis** meaning __hearing condition__)
GMDR000643,Define the medical root that appears in the term **acoumetry**.,**acou-** meaning __of or relating to hearing__ (and **acoumetry** meaning __measurement of hearing__)
GMDR000644,Define the medical root that appears in the term **acoumeter**.,**acou-** meaning __of or relating to hearing__ (and **acoumeter** meaning __instrument for measuring hearing__)
GMDR000645,Define the medical root that appears in the term **acromegaly**.,**acr-** meaning __extremity> topmost__ (and **acromegaly** meaning __enlargement of extremities__)
GMDR000646,Define the medical root that appears in the term **acrocyanosis**.,**acr-** meaning __extremity> topmost__; **cyano-** meaning __having a blue color__ (and **acrocyanosis** meaning __blueness of extremities__)
GMDR000647,Define the medical root that appears in the term **acrodermatitis**.,**acr-** meaning __extremity> topmost__ (and **acrodermatitis** meaning __inflammation of skin of extremities__)
GMDR000648,Define the medical root that appears in the term **hyperacusis**.,**-acusis** meaning __hearing__ (and **hyperacusis** meaning __excessive sensitivity to sound__)
GMDR000649,Define the medical root that appears in the term **hypoacusis**.,**-acusis** meaning __hearing__ (and **hypoacusis** meaning __diminished hearing__)
GMDR000650,Define the medical root that appears in the term **paracusis**.,**-acusis** meaning __hearing__ (and **paracusis** meaning __abnormal hearing__)
GMDR000651,Define the medical root that appears in the term **adenoma**.,**aden-** meaning __of or relating to a gland__ (and **adenoma** meaning __glandular tumor__)
GMDR000652,Define the medical root that appears in the term **adenitis**.,**aden-** meaning __of or relating to a gland__ (and **adenitis** meaning __gland inflammation__)
GMDR000653,Define the medical root that appears in the term **adenoid**.,**aden-** meaning __of or relating to a gland__ (and **adenoid** meaning __resembling a gland__)
GMDR000654,Define the medical root that appears in the term **adenectomy**.,**aden-** meaning __of or relating to a gland__ (and **adenectomy** meaning __surgical removal of a gland__)
GMDR000655,Define the medical root that appears in the term **aerobic**.,**aero-** meaning __air> gas__ (and **aerobic** meaning __requiring oxygen__)
GMDR000656,Define the medical root that appears in the term **aerophagia**.,**aero-** meaning __air> gas__ (and **aerophagia** meaning __swallowing of air__)
GMDR000657,Define the medical root that appears in the term **aeroembolism**.,**aero-** meaning __air> gas__ (and **aeroembolism** meaning __air bubble in blood vessels__)
GMDR000658,Define the medical root that appears in the term **analgesic**.,**algesi-** meaning __pain__ (and **analgesic** meaning __pain-relieving__)
GMDR000659,Which of the following Greek medical roots appears in **myalgia** (*muscle pain*)? The choices are *myo-*> *myco-*> *myelo-*> and *mylo-*.,myo-
GMDR000660,Which of the following Greek medical roots appears in **myalgia** (*muscle pain*)? The choices are *myri-*> *myo-*> *myelo-*> and *myco-*.,myo-
GMDR000661,Define the medical root that appears in the term **myalgia**.,**algesi-** meaning __pain__; **myo-** meaning __of or relating to muscle__ (and **myalgia** meaning __muscle pain__)
GMDR000662,Define the medical root that appears in the term **neuralgia**.,**algesi-** meaning __pain__; **neur-** meaning __of or pertaining to nerves and the nervous system__ (and **neuralgia** meaning __nerve pain__)
GMDR000663,Define the medical root that appears in the term **algesia**.,**algesi-** meaning __pain__ (and **algesia** meaning __sensitivity to pain__)
GMDR000664,Define the medical root that appears in the term **android**.,**andr-** meaning __pertaining to a man__; **-oid** meaning __resemblance to__ (and **android** meaning __a robot resembling a human__)
GMDR000665,Define the medical root that appears in the term **androgen**.,**andr-** meaning __pertaining to a man__ (and **androgen** meaning __male hormone__)
GMDR000666,Define the medical root that appears in the term **andrology**.,**andr-** meaning __pertaining to a man__ (and **andrology** meaning __study of male health__)
GMDR000667,Define the medical root that appears in the term **angiogram**.,**angi-** meaning __blood vessel__ (and **angiogram** meaning __X-ray of blood vessels__)
GMDR000668,Define the medical root that appears in the term **angioplasty**.,**angi-** meaning __blood vessel__; **-plasty** meaning __surgical repair> reconstruction__ (and **angioplasty** meaning __surgical repair or unblocking of blood vessels__)
GMDR000669,Define the medical root that appears in the term **angitis**.,**angi-** meaning __blood vessel__ (and **angitis** meaning __inflammation of blood vessel__)
GMDR000670,Define the medical root that appears in the term **cardiology**.,**cardi-** meaning __of or pertaining to the heart__; **-logy** meaning __denotes the academic study or practice of a certain field; the study of__ (and **cardiology** meaning __study of the heart__)
GMDR000671,Define the medical root that appears in the term **cardiogram**.,**cardi-** meaning __of or pertaining to the heart__ (and **cardiogram** meaning __heart activity recording__)
GMDR000672,Define the medical root that appears in the term **cardiovascular**.,**cardi-** meaning __of or pertaining to the heart__ (and **cardiovascular** meaning __relating to heart and blood vessels__)
GMDR000673,Define the medical root that appears in the term **cardiopathy**.,**cardi-** meaning __of or pertaining to the heart__ (and **cardiopathy** meaning __heart disease__)
GMDR000674,Define the medical root that appears in the term **cardioplegia**.,**cardi-** meaning __of or pertaining to the heart__ (and **cardioplegia** meaning __deliberate stopping of heart activity__)
GMDR000675,Define the medical root that appears in the term **cardiomegaly**.,**cardi-** meaning __of or pertaining to the heart__ (and **cardiomegaly** meaning __enlarged heart__)
GMDR000676,Define the medical root that appears in the term **cardiotonic**.,**cardi-** meaning __of or pertaining to the heart__ (and **cardiotonic** meaning __strengthening heart function__)
